ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60616,17,04/24/2022,04/30/2022,123,8663,226,15905.9,2566,200902,4711,368871.2,0.0,0.0,0,137,0.0,251.5,54464,60616-2022-17,POINT (-87.629531 41.844869)
60620,17,04/24/2022,04/30/2022,56,12213,82,17935,4522,268360,6641,394090.7,0.0,0.1,0,276,0.0,405.3,68096,60620-2022-17,POINT (-87.651656 41.740873)
60624,17,04/24/2022,04/30/2022,30,7182,83,19862.8,2709,150842,7492,417174.6,0.0,0.1,0,115,0.0,318.0,36158,60624-2022-17,POINT (-87.722735 41.879417)
60628,17,04/24/2022,04/30/2022,69,12356,103,18518.1,3819,243669,5724,365189.4,0.0,0.1,0,308,0.0,461.6,66724,60628-2022-17,POINT (-87.621537 41.694192)
60632,17,04/24/2022,04/30/2022,101,21237,111,23327.4,4833,295940,5309,325069.5,0.0,0.1,0,254,0.0,279.0,91039,60632-2022-17,POINT (-87.711251 41.810038)
60639,17,04/24/2022,04/30/2022,80,24506,88,27073.4,4844,334912,5352,369999,0.0,0.1,0,304,0.0,335.8,90517,60639-2022-17,POINT (-87.75531 41.920609)
60643,17,04/24/2022,04/30/2022,76,9870,152,19791.5,3743,238142,7506,477525.6,0.0,0.0,0,200,0.0,401.0,49870,60643-2022-17,POINT (-87.662381 41.700445)
60655,11,03/13/2022,03/19/2022,10,6883,35,23896,1023,95774,3552,332502.4,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-11,POINT (-87.701434 41.696456)
60666,7,02/13/2022,02/19/2022,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-7,POINT (-87.896371 41.979511)
60655,12,03/20/2022,03/26/2022,12,6895,42,23937.6,903,96677,3135,335637.4,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-12,POINT (-87.701434 41.696456)
60633,17,04/24/2022,04/30/2022,21,2553,163,19835.3,669,40793,5198,316937.3,0.0,0.1,0,27,0.0,209.8,12871,60633-2022-17,POINT (-87.556037 41.653147)
60655,13,03/27/2022,04/02/2022,15,6910,52,23989.7,928,97605,3222,338859.2,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-13,POINT (-87.701434 41.696456)
60655,14,04/03/2022,04/09/2022,25,6935,87,24076.5,951,98556,3302,342160.8,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-14,POINT (-87.701434 41.696456)
60655,15,04/10/2022,04/16/2022,16,6951,56,24132.1,523,99079,1816,343976.5,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-15,POINT (-87.701434 41.696456)
60655,16,04/17/2022,04/23/2022,23,6974,80,24211.9,861,99940,2989,346965.7,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-16,POINT (-87.701434 41.696456)
60655,2,01/09/2022,01/15/2022,206,6539,715,22701.7,1938,83804,6728,290945.7,0.1,0.1,2,43,6.9,149.3,28804,60655-2022-2,POINT (-87.701434 41.696456)
60655,20,05/15/2022,05/21/2022,90,7253,312,25180.5,995,103771,3454,360265.9,0.1,0.1,0,52,0.0,180.5,28804,60655-2022-20,POINT (-87.701434 41.696456)
60655,22,05/29/2022,06/04/2022,62,7378,215,25614.5,851,105532,2954,366379.7,0.1,0.1,0,52,0.0,180.5,28804,60655-2022-22,POINT (-87.701434 41.696456)
60655,23,06/05/2022,06/11/2022,44,7422,153,25767.3,745,106277,2586,368966.1,0.1,0.1,0,52,0.0,180.5,28804,60655-2022-23,POINT (-87.701434 41.696456)
60604,7,02/13/2022,02/19/2022,1,327,128,41815.9,164,12045,20972,1540281,0.0,0.0,0,0,0.0,0.0,782,60604-2022-7,POINT (-87.629029 41.878153)
60609,7,02/13/2022,02/19/2022,29,13036,47,21198.5,4821,189393,7840,307981.1,0.0,0.1,1,215,1.6,349.6,61495,60609-2022-7,POINT (-87.653382 41.812017)
60613,7,02/13/2022,02/19/2022,36,9163,72,18284.7,2537,198758,5063,396619.6,0.0,0.1,1,63,2.0,125.7,50113,60613-2022-7,POINT (-87.661343 41.953742)
60614,7,02/13/2022,02/19/2022,51,13171,72,18470.6,3413,300818,4786,421857.3,0.0,0.0,0,113,0.0,158.5,71308,60614-2022-7,POINT (-87.652064 41.922605)
60619,7,02/13/2022,02/19/2022,18,10651,29,17387.1,4838,201714,7898,329286,0.0,0.1,2,217,3.3,354.2,61258,60619-2022-7,POINT (-87.60569 41.744737)
60659,1,01/03/2021,01/09/2021,128,3152,312,7675.1,1347,29114,3280,70892.2,0.1,0.1,1,73,2.4,177.8,41068,60659-2021-1,POINT (-87.703266 41.990803)
60623,7,02/13/2022,02/19/2022,33,19081,38,22192.6,5695,241225,6624,280562.7,0.0,0.1,0,318,0.0,369.9,85979,60623-2022-7,POINT (-87.717446 41.850321)
60624,7,02/13/2022,02/19/2022,16,7071,44,19555.8,3171,124340,8770,343879.6,0.0,0.1,1,114,2.8,315.3,36158,60624-2022-7,POINT (-87.722735 41.879417)
60630,7,02/13/2022,02/19/2022,42,11740,73,20472.9,3265,177301,5694,309188.4,0.0,0.1,3,179,5.2,312.2,57344,60630-2022-7,POINT (-87.759611 41.971261)
60643,7,02/13/2022,02/19/2022,28,9534,56,19117.7,4157,202733,8336,406523,0.0,0.1,0,199,0.0,399.0,49870,60643-2022-7,POINT (-87.662381 41.700445)
60652,24,06/13/2021,06/19/2021,14,5492,32,12508.3,625,55013,1424,125294.4,0.0,0.1,0,97,0.0,220.9,43907,60652-2021-24,POINT (-87.714238 41.745398)
60652,25,06/20/2021,06/26/2021,4,5496,9,12517.4,651,55664,1483,126777.1,0.0,0.1,0,97,0.0,220.9,43907,60652-2021-25,POINT (-87.714238 41.745398)
60652,26,06/27/2021,07/03/2021,2,5498,5,12521.9,826,56490,1881,128658.3,0.0,0.1,0,97,0.0,220.9,43907,60652-2021-26,POINT (-87.714238 41.745398)
60655,24,06/12/2022,06/18/2022,53,7475,184,25951.3,375,106652,1302,370268,0.2,0.1,0,52,0.0,180.5,28804,60655-2022-24,POINT (-87.701434 41.696456)
60655,25,06/19/2022,06/25/2022,42,7517,146,26097.1,404,107056,1403,371670.6,0.1,0.1,0,52,0.0,180.5,28804,60655-2022-25,POINT (-87.701434 41.696456)
60655,26,06/26/2022,07/02/2022,55,7572,191,26288,409,107465,1420,373090.5,0.1,0.1,0,52,0.0,180.5,28804,60655-2022-26,POINT (-87.701434 41.696456)
60655,30,07/24/2022,07/30/2022,48,7796,167,27065.7,322,108872,1118,377975.3,0.2,0.1,0,52,0.0,180.5,28804,60655-2022-30,POINT (-87.701434 41.696456)
60655,31,07/31/2022,08/06/2022,61,7857,212,27277.5,314,109186,1090,379065.4,0.2,0.1,0,52,0.0,180.5,28804,60655-2022-31,POINT (-87.701434 41.696456)
Unknown,17,04/19/2020,04/25/2020,11,29,0,0,1335,5386,0,0,0.3,0.3,1,1,0.0,0.0,0,Unknown-2020-17,
60652,31,08/01/2021,08/07/2021,47,5608,107,12772.5,2075,65891,4726,150069.5,0.0,0.1,0,97,0.0,220.9,43907,60652-2021-31,POINT (-87.714238 41.745398)
60652,32,08/08/2021,08/14/2021,64,5672,146,12918.2,2445,68336,5569,155638.1,0.0,0.1,0,97,0.0,220.9,43907,60652-2021-32,POINT (-87.714238 41.745398)
60655,32,08/07/2022,08/13/2022,55,7912,191,27468.4,311,109497,1080,380145.1,0.2,0.1,0,52,0.0,180.5,28804,60655-2022-32,POINT (-87.701434 41.696456)
60655,33,08/14/2022,08/20/2022,31,7943,108,27576,263,109760,913,381058.2,0.1,0.1,0,52,0.0,180.5,28804,60655-2022-33,POINT (-87.701434 41.696456)
60655,4,01/23/2022,01/29/2022,91,6763,316,23479.4,1798,87463,6242,303648.8,0.1,0.1,2,49,6.9,170.1,28804,60655-2022-4,POINT (-87.701434 41.696456)
60655,5,01/30/2022,02/05/2022,32,6795,111,23590.5,1260,88723,4374,308023.2,0.0,0.1,2,51,6.9,177.1,28804,60655-2022-5,POINT (-87.701434 41.696456)
60655,6,02/06/2022,02/12/2022,23,6818,80,23670.3,1214,89937,4215,312237.9,0.0,0.1,1,52,3.5,180.5,28804,60655-2022-6,POINT (-87.701434 41.696456)
60655,7,02/13/2022,02/19/2022,17,6835,59,23729.3,1212,91149,4208,316445.6,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-7,POINT (-87.701434 41.696456)
60655,8,02/20/2022,02/26/2022,19,6854,66,23795.3,1207,92356,4190,320636,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-8,POINT (-87.701434 41.696456)
60655,9,02/27/2022,03/05/2022,12,6866,42,23837,1194,93550,4145,324781.3,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-9,POINT (-87.701434 41.696456)
60656,34,08/22/2021,08/28/2021,50,3489,181,12650.9,905,42045,3282,152453,0.1,0.1,0,59,0.0,213.9,27579,60656-2021-34,POINT (-87.817934 41.974566)
60656,35,08/29/2021,09/04/2021,60,3549,218,12868.5,887,42932,3216,155669.2,0.1,0.1,0,59,0.0,213.9,27579,60656-2021-35,POINT (-87.817934 41.974566)
60656,36,09/05/2021,09/11/2021,52,3601,188,13057,843,43775,3057,158725.8,0.1,0.1,0,59,0.0,213.9,27579,60656-2021-36,POINT (-87.817934 41.974566)
60656,37,09/12/2021,09/18/2021,33,3634,120,13176.7,1082,44857,3923,162649.1,0.0,0.1,0,59,0.0,213.9,27579,60656-2021-37,POINT (-87.817934 41.974566)
60827,1,01/02/2022,01/08/2022,66,820,231,2869.4,,811,0,2837.9,0.0,0.1,0,18,0.0,63.0,28577,60827-2022-1,POINT (-87.633087 41.650765)
60656,10,03/06/2022,03/12/2022,14,6296,51,22829,1115,83944,4043,304376.5,0.0,0.1,0,72,0.0,261.1,27579,60656-2022-10,POINT (-87.817934 41.974566)
60656,11,03/13/2022,03/19/2022,15,6311,54,22883.4,1077,85021,3905,308281.7,0.0,0.1,1,73,3.6,264.7,27579,60656-2022-11,POINT (-87.817934 41.974566)
60656,12,03/20/2022,03/26/2022,20,6331,72,22955.9,1014,86035,3677,311958.4,0.0,0.1,0,73,0.0,264.7,27579,60656-2022-12,POINT (-87.817934 41.974566)
60656,13,03/27/2022,04/02/2022,25,6356,91,23046.5,1020,87055,3698,315656.8,0.0,0.1,0,73,0.0,264.7,27579,60656-2022-13,POINT (-87.817934 41.974566)
60656,14,04/03/2022,04/09/2022,37,6393,134,23180.7,976,88031,3539,319195.8,0.0,0.1,0,73,0.0,264.7,27579,60656-2022-14,POINT (-87.817934 41.974566)
60656,15,04/10/2022,04/16/2022,35,6428,127,23307.6,519,88550,1882,321077.6,0.1,0.1,1,74,3.6,268.3,27579,60656-2022-15,POINT (-87.817934 41.974566)
60656,16,04/17/2022,04/23/2022,43,6471,156,23463.5,897,89447,3252,324330.1,0.1,0.1,0,74,0.0,268.3,27579,60656-2022-16,POINT (-87.817934 41.974566)
60656,17,04/24/2022,04/30/2022,65,6536,236,23699.2,966,90413,3503,327832.8,0.1,0.1,0,74,0.0,268.3,27579,60656-2022-17,POINT (-87.817934 41.974566)
60656,18,05/01/2022,05/07/2022,97,6633,352,24050.9,1000,91413,3626,331458.7,0.1,0.1,0,74,0.0,268.3,27579,60656-2022-18,POINT (-87.817934 41.974566)
60656,19,05/08/2022,05/14/2022,92,6725,334,24384.5,942,92355,3416,334874.4,0.1,0.1,0,74,0.0,268.3,27579,60656-2022-19,POINT (-87.817934 41.974566)
60659,16,04/12/2020,04/18/2020,78,264,190,642.8,229,723,558,1760.5,0.3,0.3,7,15,17.0,36.5,41068,60659-2020-16,POINT (-87.703266 41.990803)
60656,20,05/15/2022,05/21/2022,85,6810,308,24692.7,915,93270,3318,338192.1,0.1,0.1,0,74,0.0,268.3,27579,60656-2022-20,POINT (-87.817934 41.974566)
60656,21,05/22/2022,05/28/2022,86,6896,312,25004.5,852,94122,3089,341281.4,0.1,0.1,0,74,0.0,268.3,27579,60656-2022-21,POINT (-87.817934 41.974566)
60656,22,05/29/2022,06/04/2022,79,6975,286,25291,746,94868,2705,343986.4,0.1,0.1,0,74,0.0,268.3,27579,60656-2022-22,POINT (-87.817934 41.974566)
60656,23,06/05/2022,06/11/2022,51,7026,185,25475.9,672,95540,2437,346423,0.1,0.1,1,75,3.6,271.9,27579,60656-2022-23,POINT (-87.817934 41.974566)
60659,48,11/22/2020,11/28/2020,137,2263,334,5510.4,1060,21028,2581,51202.9,0.1,0.1,1,53,2.4,129.1,41068,60659-2020-48,POINT (-87.703266 41.990803)
60605,13,03/27/2022,04/02/2022,31,4977,113,18085.7,1069,109225,3885,396907.6,0.0,0.0,0,15,0.0,54.5,27519,60605-2022-13,POINT (-87.623449 41.867824)
60604,13,03/27/2022,04/02/2022,2,335,256,42838.9,96,12810,12276,1638107,0.0,0.0,0,0,0.0,0.0,782,60604-2022-13,POINT (-87.629029 41.878153)
60608,13,03/27/2022,04/02/2022,38,15349,48,19378.8,3943,271022,4978,342177.9,0.0,0.1,0,193,0.0,243.7,79205,60608-2022-13,POINT (-87.670366 41.849879)
60609,13,03/27/2022,04/02/2022,25,13141,41,21369.2,4125,215455,6708,350361.8,0.0,0.1,1,219,1.6,356.1,61495,60609-2022-13,POINT (-87.653382 41.812017)
60652,42,10/17/2021,10/23/2021,26,6088,59,13865.7,1866,85328,4250,194338,0.0,0.1,0,103,0.0,234.6,43907,60652-2021-42,POINT (-87.714238 41.745398)
60655,22,05/30/2021,06/05/2021,1,3505,4,12168.4,382,39724,1326,137911.4,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-22,POINT (-87.701434 41.696456)
60659,49,11/29/2020,12/05/2020,236,2499,575,6085,1396,22424,3399,54602.1,0.2,0.1,3,56,7.3,136.4,41068,60659-2020-49,POINT (-87.703266 41.990803)
60656,24,06/12/2022,06/18/2022,51,7077,185,25660.8,371,95911,1345,347768.2,0.1,0.1,0,75,0.0,271.9,27579,60656-2022-24,POINT (-87.817934 41.974566)
60656,32,08/07/2022,08/13/2022,51,7552,185,27383.2,264,98490,957,357119.5,0.2,0.1,0,77,0.0,279.2,27579,60656-2022-32,POINT (-87.817934 41.974566)
60656,33,08/14/2022,08/20/2022,42,7594,152,27535.4,279,98769,1012,358131.2,0.2,0.1,1,78,3.6,282.8,27579,60656-2022-33,POINT (-87.817934 41.974566)
60657,23,05/31/2020,06/06/2020,8,344,11,491.1,471,4028,672,5750,0.0,0.1,0,25,0.0,35.7,70052,60657-2020-23,POINT (-87.658216 41.939715)
60657,24,06/07/2020,06/13/2020,18,362,26,516.8,785,4813,1121,6870.6,0.0,0.1,1,26,1.4,37.1,70052,60657-2020-24,POINT (-87.658216 41.939715)
60657,25,06/14/2020,06/20/2020,10,372,14,531,762,5575,1088,7958.4,0.0,0.1,2,28,2.9,40.0,70052,60657-2020-25,POINT (-87.658216 41.939715)
60657,26,06/21/2020,06/27/2020,19,391,27,558.2,925,6500,1320,9278.8,0.0,0.1,0,28,0.0,40.0,70052,60657-2020-26,POINT (-87.658216 41.939715)
60657,27,06/28/2020,07/04/2020,26,417,37,595.3,1024,7524,1462,10740.6,0.0,0.1,0,28,0.0,40.0,70052,60657-2020-27,POINT (-87.658216 41.939715)
60657,28,07/05/2020,07/11/2020,52,469,74,669.5,1451,8975,2071,12811.9,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-28,POINT (-87.658216 41.939715)
60657,29,07/12/2020,07/18/2020,45,514,64,733.7,1490,10465,2127,14938.9,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-29,POINT (-87.658216 41.939715)
60657,30,07/19/2020,07/25/2020,39,553,56,789.4,1402,11867,2001,16940.3,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-30,POINT (-87.658216 41.939715)
60657,31,07/26/2020,08/01/2020,25,578,36,825.1,1433,13300,2046,18985.9,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-31,POINT (-87.658216 41.939715)
60657,32,08/02/2020,08/08/2020,31,609,44,869.4,1541,14841,2200,21185.7,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-32,POINT (-87.658216 41.939715)
60657,33,08/09/2020,08/15/2020,44,653,63,932.2,1635,16476,2334,23519.7,0.0,0.0,1,29,1.4,41.4,70052,60657-2020-33,POINT (-87.658216 41.939715)
60657,34,08/16/2020,08/22/2020,60,713,86,1017.8,1784,18260,2547,26066.4,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-34,POINT (-87.658216 41.939715)
60657,38,09/13/2020,09/19/2020,72,959,103,1369,1848,25071,2638,35789.1,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-38,POINT (-87.658216 41.939715)
60657,39,09/20/2020,09/26/2020,61,1020,87,1456.1,1910,26981,2726,38515.7,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-39,POINT (-87.658216 41.939715)
60657,40,09/27/2020,10/03/2020,52,1072,74,1530.3,2095,29076,2991,41506.3,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-40,POINT (-87.658216 41.939715)
60657,50,12/06/2020,12/12/2020,164,3266,234,4662.3,3109,61675,4438,88041.7,0.1,0.1,2,39,2.9,55.7,70052,60657-2020-50,POINT (-87.658216 41.939715)
60652,17,04/24/2022,04/30/2022,48,10278,109,23408.6,2274,162451,5179,369988.8,0.0,0.1,0,135,0.0,307.5,43907,60652-2022-17,POINT (-87.714238 41.745398)
60657,51,12/13/2020,12/19/2020,112,3378,160,4822.1,4337,66012,6191,94232.9,0.0,0.1,0,39,0.0,55.7,70052,60657-2020-51,POINT (-87.658216 41.939715)
60657,52,12/20/2020,12/26/2020,123,3501,176,4997.7,3369,69381,4809,99042.1,0.0,0.0,0,39,0.0,55.7,70052,60657-2020-52,POINT (-87.658216 41.939715)
60657,53,12/27/2020,01/02/2021,139,3640,198,5196.1,2845,72226,4061,103103.4,0.0,0.0,3,42,4.3,60.0,70052,60657-2020-53,POINT (-87.658216 41.939715)
60657,1,01/03/2021,01/09/2021,242,3882,346,5541.6,3582,75808,5113,108216.8,0.1,0.1,1,43,1.4,61.4,70052,60657-2021-1,POINT (-87.658216 41.939715)
60657,11,03/14/2021,03/20/2021,98,4715,140,6730.7,2655,101029,3790,144220,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-11,POINT (-87.658216 41.939715)
60657,12,03/21/2021,03/27/2021,197,4912,281,7011.9,2756,103785,3934,148154.2,0.1,0.0,0,46,0.0,65.7,70052,60657-2021-12,POINT (-87.658216 41.939715)
60657,13,03/28/2021,04/03/2021,202,5114,288,7300.3,3266,107051,4662,152816.5,0.1,0.0,0,46,0.0,65.7,70052,60657-2021-13,POINT (-87.658216 41.939715)
60657,33,08/15/2021,08/21/2021,100,6089,143,8692.1,3387,147680,4835,210814.8,0.0,0.0,1,49,1.4,69.9,70052,60657-2021-33,POINT (-87.658216 41.939715)
60657,37,09/12/2021,09/18/2021,75,6407,107,9146.1,3441,160453,4912,229048.4,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-37,POINT (-87.658216 41.939715)
60657,38,09/19/2021,09/25/2021,58,6465,83,9228.9,3398,163851,4851,233899.1,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-38,POINT (-87.658216 41.939715)
60657,39,09/26/2021,10/02/2021,87,6552,124,9353.1,3688,167539,5265,239163.8,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-39,POINT (-87.658216 41.939715)
60657,40,10/03/2021,10/09/2021,57,6609,81,9434.4,3794,171333,5416,244579.7,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-40,POINT (-87.658216 41.939715)
60657,41,10/10/2021,10/16/2021,57,6666,81,9515.8,3858,175191,5507,250087.1,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-41,POINT (-87.658216 41.939715)
60657,42,10/17/2021,10/23/2021,54,6720,77,9592.9,3985,179176,5689,255775.7,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-42,POINT (-87.658216 41.939715)
60657,43,10/24/2021,10/30/2021,62,6782,88,9681.4,3595,182771,5132,260907.6,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-43,POINT (-87.658216 41.939715)
60657,44,10/31/2021,11/06/2021,88,6870,126,9807,4066,186837,5804,266711.9,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-44,POINT (-87.658216 41.939715)
60657,45,11/07/2021,11/13/2021,104,6974,148,9955.5,4060,190897,5796,272507.6,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-45,POINT (-87.658216 41.939715)
60657,46,11/14/2021,11/20/2021,138,7112,197,10152.5,4823,195720,6885,279392.5,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-46,POINT (-87.658216 41.939715)
60657,47,11/21/2021,11/27/2021,113,7225,161,10313.8,3779,199499,5395,284787,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-47,POINT (-87.658216 41.939715)
60657,48,11/28/2021,12/04/2021,186,7411,266,10579.3,5790,205289,8265,293052.3,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-48,POINT (-87.658216 41.939715)
60657,49,12/05/2021,12/11/2021,175,7586,250,10829.1,5559,210848,7936,300987.8,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-49,POINT (-87.658216 41.939715)
60657,50,12/12/2021,12/18/2021,920,8506,1313,12142.4,10590,221438,15117,316105.2,0.1,0.0,1,50,1.4,71.4,70052,60657-2021-50,POINT (-87.658216 41.939715)
60657,51,12/19/2021,12/25/2021,1252,9758,1787,13929.7,12114,233552,17293,333398,0.1,0.0,1,51,1.4,72.8,70052,60657-2021-51,POINT (-87.658216 41.939715)
60657,52,12/26/2021,01/01/2022,982,10740,1402,15331.5,7011,240563,10008,343406.3,0.2,0.0,0,51,0.0,72.8,70052,60657-2021-52,POINT (-87.658216 41.939715)
60657,6,02/07/2021,02/13/2021,69,4404,98,6286.8,2464,89193,3517,127324,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-6,POINT (-87.658216 41.939715)
60657,1,01/02/2022,01/08/2022,938,11678,1339,16670.5,7795,248358,11127,354533.8,0.1,0.1,4,55,5.7,78.5,70052,60657-2022-1,POINT (-87.658216 41.939715)
60604,18,05/01/2022,05/07/2022,10,369,1279,47186.7,100,13275,12788,1697570,0.1,0.0,0,0,0.0,0.0,782,60604-2022-18,POINT (-87.629029 41.878153)
60605,18,05/01/2022,05/07/2022,131,5382,476,19557.4,1181,114406,4292,415734.6,0.1,0.1,0,15,0.0,54.5,27519,60605-2022-18,POINT (-87.623449 41.867824)
60608,18,05/01/2022,05/07/2022,172,15875,217,20042.9,4663,289120,5887,365027.5,0.0,0.1,0,194,0.0,244.9,79205,60608-2022-18,POINT (-87.670366 41.849879)
60609,18,05/01/2022,05/07/2022,118,13443,192,21860.3,4282,232257,6963,377684.4,0.0,0.1,1,220,1.6,357.8,61495,60609-2022-18,POINT (-87.653382 41.812017)
60653,22,05/24/2020,05/30/2020,23,497,72,1554.5,466,3365,1458,10524.8,0.1,0.1,1,30,3.1,93.8,31972,60653-2020-22,POINT (-87.611244 41.819261)
60653,23,05/31/2020,06/06/2020,19,516,59,1613.9,362,3727,1132,11657.1,0.1,0.1,1,31,3.1,97.0,31972,60653-2020-23,POINT (-87.611244 41.819261)
60653,24,06/07/2020,06/13/2020,13,529,41,1654.6,673,4400,2105,13762,0.0,0.1,1,32,3.1,100.1,31972,60653-2020-24,POINT (-87.611244 41.819261)
60653,25,06/14/2020,06/20/2020,13,542,41,1695.2,530,4930,1658,15419.7,0.0,0.1,1,33,3.1,103.2,31972,60653-2020-25,POINT (-87.611244 41.819261)
60653,36,08/30/2020,09/05/2020,17,745,53,2330.2,542,12533,1695,39199.9,0.0,0.1,0,42,0.0,131.4,31972,60653-2020-36,POINT (-87.611244 41.819261)
60653,37,09/06/2020,09/12/2020,9,754,28,2358.3,509,13042,1592,40791.9,0.0,0.1,0,42,0.0,131.4,31972,60653-2020-37,POINT (-87.611244 41.819261)
60653,38,09/13/2020,09/19/2020,8,762,25,2383.3,598,13640,1870,42662.3,0.0,0.1,0,42,0.0,131.4,31972,60653-2020-38,POINT (-87.611244 41.819261)
60653,39,09/20/2020,09/26/2020,15,777,47,2430.3,603,14243,1886,44548.4,0.0,0.1,0,42,0.0,131.4,31972,60653-2020-39,POINT (-87.611244 41.819261)
60653,40,09/27/2020,10/03/2020,14,791,44,2474,744,14987,2327,46875.4,0.0,0.1,0,42,0.0,131.4,31972,60653-2020-40,POINT (-87.611244 41.819261)
60653,41,10/04/2020,10/10/2020,29,820,91,2564.7,751,15738,2349,49224.3,0.0,0.1,0,42,0.0,131.4,31972,60653-2020-41,POINT (-87.611244 41.819261)
60653,42,10/11/2020,10/17/2020,32,852,100,2664.8,891,16629,2787,52011.1,0.0,0.1,0,42,0.0,131.4,31972,60653-2020-42,POINT (-87.611244 41.819261)
60653,43,10/18/2020,10/24/2020,56,908,175,2840,919,17548,2874,54885.5,0.1,0.1,0,42,0.0,131.4,31972,60653-2020-43,POINT (-87.611244 41.819261)
60655,23,06/06/2021,06/12/2021,11,3516,38,12206.6,427,40151,1482,139393.8,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-23,POINT (-87.701434 41.696456)
60655,24,06/13/2021,06/19/2021,2,3518,7,12213.6,343,40494,1191,140584.6,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-24,POINT (-87.701434 41.696456)
60657,10,03/06/2022,03/12/2022,43,13326,61,19023,3026,287447,4320,410333.8,0.0,0.1,1,59,1.4,84.2,70052,60657-2022-10,POINT (-87.658216 41.939715)
60657,11,03/13/2022,03/19/2022,76,13402,108,19131.5,2851,290298,4070,414403.6,0.0,0.1,0,59,0.0,84.2,70052,60657-2022-11,POINT (-87.658216 41.939715)
60657,12,03/20/2022,03/26/2022,138,13540,197,19328.5,2964,293262,4231,418634.7,0.1,0.1,0,59,0.0,84.2,70052,60657-2022-12,POINT (-87.658216 41.939715)
60657,13,03/27/2022,04/02/2022,131,13671,187,19515.5,3087,296349,4407,423041.5,0.0,0.1,0,59,0.0,84.2,70052,60657-2022-13,POINT (-87.658216 41.939715)
60657,14,04/03/2022,04/09/2022,166,13837,237,19752.5,3173,299522,4530,427570.9,0.1,0.1,0,59,0.0,84.2,70052,60657-2022-14,POINT (-87.658216 41.939715)
60657,15,04/10/2022,04/16/2022,203,14040,290,20042.3,2304,301826,3289,430859.9,0.1,0.1,0,59,0.0,84.2,70052,60657-2022-15,POINT (-87.658216 41.939715)
60657,16,04/17/2022,04/23/2022,244,14284,348,20390.6,3190,305016,4554,435413.7,0.1,0.1,0,59,0.0,84.2,70052,60657-2022-16,POINT (-87.658216 41.939715)
60657,17,04/24/2022,04/30/2022,232,14516,331,20721.7,3431,308447,4898,440311.5,0.1,0.1,0,59,0.0,84.2,70052,60657-2022-17,POINT (-87.658216 41.939715)
60657,18,05/01/2022,05/07/2022,327,14843,467,21188.5,3687,312134,5263,445574.7,0.1,0.1,0,59,0.0,84.2,70052,60657-2022-18,POINT (-87.658216 41.939715)
60657,19,05/08/2022,05/14/2022,347,15190,495,21683.9,3624,315758,5173,450748,0.1,0.1,0,59,0.0,84.2,70052,60657-2022-19,POINT (-87.658216 41.939715)
60657,2,01/09/2022,01/15/2022,573,12251,818,17488.4,6844,255202,9770,364303.7,0.1,0.1,0,55,0.0,78.5,70052,60657-2022-2,POINT (-87.658216 41.939715)
60657,20,05/15/2022,05/21/2022,292,15482,417,22100.7,3325,319083,4746,455494.5,0.1,0.1,0,59,0.0,84.2,70052,60657-2022-20,POINT (-87.658216 41.939715)
